2	270247	270633	YBR016W
2	270947	273703	YBR017C
2	274427	275527	YBR018C
2	276253	278352	YBR019C
2	279021	280607	YBR020W
2	281443	283344	YBR021W
2	283738	284271	YBR022W
2	284428	287925	YBR023C
2	289445	290350	YBR024W
2	290681	291865	YBR025C
2	292877	294019	YBR026C
2	294024	294356	YBR027C
2	294425	296002	YBR028C
2	296369	297742	YBR029C
2	298292	299950	YBR030W
2	300166	301254	YBR031W
2	301519	301821	YBR032W
2	301944	304703	YBR033W
2	304930	305976	YBR034C
2	306269	306955	YBR035C
2	309081	310313	YBR036C
2	310565	311452	YBR037C
2	311898	314789	YBR038W
2	315575	316510	YBR039W
2	316968	317864	YBR040W
2	318266	320275	YBR041W
2	320416	321609	YBR042C
2	321876	323945	YBR043C
2	324341	326059	YBR044C
2	328173	330092	YBR045C
2	330507	331511	YBR046C
2	331833	332360	YBR047W
2	332831	333812	YBR048W
2	334386	336818	YBR049C
2	337183	338199	YBR050C
2	337988	338338	YBR051W
2	338720	339352	YBR052C
2	339675	340751	YBR053C
2	343101	344135	YBR054W
2	344602	347301	YBR055C
2	347879	349384	YBR056W
2	351255	351455	YBR056W-A
2	351293	351451	YBR056C-B
2	352193	353293	YBR057C
2	353672	356017	YBR058C
2	356324	356566	YBR058C-A
2	356861	360187	YBR059C
2	360652	362514	YBR060C
2	364787	365719	YBR061C
2	365976	366600	YBR062C
2	366970	368184	YBR063C
2	367763	368191	YBR064W
2	368584	369678	YBR065C
2	370037	370699	YBR066C
2	372103	372735	YBR067C
2	373861	375690	YBR068C
2	376574	378433	YBR069C
2	379221	379934	YBR070C
2	380411	381046	YBR071W
2	382030	382674	YBR072W
2	382860	383021	YBR072C-A
2	383112	385988	YBR073W
2	386286	389216	YBR074W
2	390227	391291	YBR076W
2	391351	391617	YBR076C-A
2	391805	392293	YBR077C
2	393123	394742	YBR078W
2	395383	398277	YBR079C
2	398614	400890	YBR080C
2	401253	405251	YBR081C
2	406628	407169	YBR082C
2	409169	410629	YBR083W
2	411054	413981	YBR084W
2	414186	415261	YBR084C-A
2	415983	416906	YBR085W
2	418907	419164	YBR085C-A
2	420201	423041	YBR086C
2	423765	424829	YBR087W
2	424990	425766	YBR088C
2	425183	425782	YBR089W
2	426190	426489	YBR089C-A
2	426333	427058	YBR090C
2	427155	427484	YBR091C
2	427698	429101	YBR092C
2	429548	430951	YBR093C
2	432036	434297	YBR094W
2	434406	435698	YBR095C
2	436021	436713	YBR096W
2	436951	441315	YBR097W
2	441515	443590	YBR098W
2	442924	443307	YBR099C
2	443821	444693	YBR101C
2	445062	447323	YBR102C
2	447709	449316	YBR103W
2	449320	449463	YBR103C-A
2	449667	450656	YBR104W
2	450881	451969	YBR105C
2	452658	453224	YBR106W
2	453793	454530	YBR107C
2	454822	457665	YBR108W
2	457919	458362	YBR109C
2	458608	458832	YBR109W-A
2	458872	460221	YBR110W
2	461178	461873	YBR111C
2	462139	462579	YBR111W-A
2	462870	465770	YBR112C
2	465566	466048	YBR113W
2	467248	469620	YBR114W
2	469748	473926	YBR115C
2	474199	474726	YBR116C
2	474392	476437	YBR117C
2	477671	479047	YBR118W
2	479338	480323	YBR119W
2	480435	480923	YBR120C
2	481364	483367	YBR121C
2	482326	482484	YBR121C-A
2	483970	484503	YBR122C
2	484742	486691	YBR123C
2	486507	486866	YBR124W
2	487199	488380	YBR125C
2	488905	490392	YBR126C
2	490850	491056	YBR126W-A
2	490927	491070	YBR126W-B
2	491269	492822	YBR127C
2	493081	494115	YBR128C
2	494353	495339	YBR129C
2	495592	496869	YBR130C
2	497163	499277	YBR131W
2	497650	497739	YBR131C-A
2	499652	501442	YBR132C
2	501804	504287	YBR133C
2	504243	504644	YBR134W
2	504854	505306	YBR135W
2	505668	512774	YBR136W
2	513044	513583	YBR137W
2	513762	515336	YBR138C
2	515664	517190	YBR139W
2	517350	526628	YBR140C
2	527025	528038	YBR141C
2	527167	527262	YBR141W-A
2	528317	530638	YBR142W
2	530869	532182	YBR143C
2	533235	533549	YBR144C
2	533762	534817	YBR145W
2	535260	536096	YBR146W
2	536575	537465	YBR147W
2	537876	539705	YBR148W
2	539987	541021	YBR149W
2	541209	544493	YBR150C
2	545028	545978	YBR151W
2	546376	547251	YBR152W
2	547460	548194	YBR153W
2	548362	549009	YBR154C
2	549771	550928	YBR155W
2	551104	553200	YBR156C
2	553543	554310	YBR157C
2	556549	558198	YBR158W
2	558685	559728	YBR159W
2	560078	560974	YBR160W
2	561634	562764	YBR161W
2	563203	564570	YBR162C
2	565231	565428	YBR162W-A
2	565723	567480	YBR163W
2	567875	568426	YBR164C
2	568852	569685	YBR165W
2	569842	571200	YBR166C
2	571468	571890	YBR167C
2	572371	573612	YBR168W
2	573915	575996	YBR169C
2	576344	578086	YBR170C
2	578364	578984	YBR171W
2	579150	581372	YBR172C
2	581726	582172	YBR173C
2	582338	582652	YBR174C
2	582408	583355	YBR175W
2	583720	584658	YBR176W
2	584807	586162	YBR177C
2	586071	586445	YBR178W
2	586547	589114	YBR179C
2	589741	591459	YBR180W
2	591712	592774	YBR181C
2	593506	594864	YBR182C
2	595361	595555	YBR182C-A
2	596115	597065	YBR183W
2	597363	598934	YBR184W
2	599123	599959	YBR185C
2	600553	602360	YBR186W
2	602634	603476	YBR187W
2	603685	604107	YBR188C
2	604508	605508	YBR189W
2	605966	606277	YBR190W
2	606270	607140	YBR191W
2	607149	607223	YBR191W-A
2	607652	608785	YBR192W
2	609082	609753	YBR193C
2	610038	610409	YBR194W
2	610614	611882	YBR195C
2	612236	613900	YBR196C
2	614024	614173	YBR196C-A
2	614526	614630	YBR196C-B
2	615203	615856	YBR197C
2	616127	618523	YBR198C
2	618909	620303	YBR199W
2	620872	622527	YBR200W
2	622983	623147	YBR200W-A
2	623576	624211	YBR201W
2	624493	624696	YBR201C-A
2	625772	628309	YBR202W
2	629168	631942	YBR203W
2	632254	633381	YBR204C
2	633622	634836	YBR205W
2	634601	634924	YBR206W
2	635146	636543	YBR207W
2	636703	642210	YBR208C
2	642583	642900	YBR209W
2	645550	645978	YBR210W
2	646158	647132	YBR211C
2	647886	649904	YBR212W
2	650368	651192	YBR213W
2	651415	652998	YBR214W
2	653356	655317	YBR215W
2	655576	657600	YBR216C
2	657832	658392	YBR217W
2	658707	662249	YBR218C
2	662499	663303	YBR219C
2	662995	664677	YBR220C
2	665153	666253	YBR221C
2	666538	666642	YBR221W-A
2	666720	668351	YBR222C
2	668663	670297	YBR223C
2	668721	668840	YBR223W-A
2	670125	670640	YBR224W
2	670627	673329	YBR225W
2	673155	673565	YBR226C
2	673572	675134	YBR227C
2	675313	676227	YBR228W
2	676357	679221	YBR229C
2	679549	680050	YBR230C
2	680362	680562	YBR230W-A
2	682179	683090	YBR231C
2	683373	683732	YBR232C
2	683428	684669	YBR233W
2	684977	685261	YBR233W-A
2	685438	686592	YBR234C
2	686901	690263	YBR235W
2	690383	691693	YBR236C
2	691969	694518	YBR237W
2	695107	697302	YBR238C
2	698354	699943	YBR239C
2	700490	701842	YBR240C
2	702589	704055	YBR241C
2	704670	705386	YBR242W
2	705447	706793	YBR243C
2	707528	708016	YBR244W
2	708150	711539	YBR245C
2	711591	712754	YBR246W
2	713004	714455	YBR247C
2	714807	716465	YBR248C
2	716882	717994	YBR249C
2	719033	720604	YBR250W
2	721390	722313	YBR251W
2	722611	723054	YBR252W
2	723270	723635	YBR253W
2	723736	724263	YBR254C
2	724456	726540	YBR255W
2	726618	727074	YBR255C-A
2	727386	728102	YBR256C
2	728885	729724	YBR257W
2	729734	730162	YBR258C
2	730387	732453	YBR259W
2	732639	734639	YBR260C
2	734832	735530	YBR261C
2	735720	736040	YBR262C
2	736264	737736	YBR263W
2	737770	738369	YBR264C
2	738582	739544	YBR265W
2	739841	741022	YBR267W
2	739936	740388	YBR266C
2	741299	741616	YBR268W
2	742160	742576	YBR269C
2	742761	744398	YBR270C
2	744852	746111	YBR271W
2	746361	747803	YBR272C
2	748061	749371	YBR273C
2	749594	751177	YBR274W
2	751356	757106	YBR275C
2	757620	760043	YBR276C
2	760215	760616	YBR277C
2	760294	760899	YBR278W
2	761257	762594	YBR279W
2	762784	764697	YBR280C
2	764970	767606	YBR281C
2	768240	768680	YBR282W
2	768943	770415	YBR283C
2	771239	773632	YBR284W
2	773922	774356	YBR285W
2	774700	776313	YBR286W
2	776571	777854	YBR287W
2	778012	779463	YBR288C
2	779667	782384	YBR289W
2	782591	783556	YBR290W
2	783673	784572	YBR291C
2	784702	785073	YBR292C
2	787006	788430	YBR293W
2	789235	791814	YBR294W
2	792849	796499	YBR295W
2	796798	798522	YBR296C
2	800123	800242	YBR296C-A
2	800523	801929	YBR297W
2	802631	804475	YBR298C
2	805035	805256	YBR298C-A
2	805351	807105	YBR299W
2	808600	809097	YBR300C
2	809057	809419	YBR301W
2	810340	811479	YBR302C
3	1392	2135	YCL076W
3	2126	2566	YCL075W
3	2824	3750	YCL074W
3	6479	8326	YCL073C
3	9706	11082	YCL069W
3	11503	12285	YCL068C
3	12386	13018	YCL067C
3	13282	13809	YCL066W
3	13751	14119	YCL065W
3	15798	16880	YCL064C
3	17290	18561	YCL063W
3	18816	22106	YCL061C
3	22429	23379	YCL059C
3	23523	23981	YCL058C
3	23584	23925	YCL058W-A
3	24032	24325	YCL057C-A
3	24768	26906	YCL057W
3	26925	27359	YCL056C
3	27929	28936	YCL055W
3	30910	30996	YCL054W-A
3	31449	33974	YCL054W
3	34143	35393	YCL052C
3	35865	37616	YCL051W
3	37836	38801	YCL050C
3	39786	40724	YCL049C
3	41488	41727	YCL048W-A
3	42165	43556	YCL048W
3	43661	44437	YCL047C
3	44623	46905	YCL045C
3	46640	46963	YCL046W
3	47111	48364	YCL044C
3	48653	50221	YCL043C
3	50133	50627	YCL041C
3	50584	50943	YCL042W
3	50838	52340	YCL040W
3	52645	54882	YCL039W
3	54941	56527	YCL038C
3	57374	58678	YCL037C
3	59026	60726	YCL036W
3	60841	61173	YCL035C
3	61658	62722	YCL034W
3	62776	63282	YCL033C
3	63441	64481	YCL032W
3	64675	65568	YCL031C
3	65934	68333	YCL030C
3	68599	69921	YCL029C
3	70150	71367	YCL028W
3	71803	73341	YCL027W
3	73405	73986	YCL026C-B
3	74704	75285	YCL026C-A
3	76018	77919	YCL025C
3	78949	79296	YCL023C
3	79162	82275	YCL024W
3	81570	82085	YCL022C
3	83620	83997	YCL021W-A
3	85102	90415	YCL019W
3	85102	86418	YCL020W
3	91324	92418	YCL018W
3	92777	94270	YCL017C
3	94621	95763	YCL016C
3	96281	101191	YCL014W
3	101317	101788	YCL012C
3	102075	103358	YCL011C
3	103571	104350	YCL010C
3	104619	105548	YCL009C
3	105696	106853	YCL008C
3	106974	107366	YCL007C
3	107023	107417	YCL005W-A
3	108021	108791	YCL005W
3	109105	110670	YCL004W
3	110808	111675	YCL002C
3	111916	112482	YCL001W
3	113080	113541	YCL001W-A
3	113770	114024	YCL001W-B
3	115685	115999	YCR001W
3	117380	118348	YCR002C
3	118620	119171	YCR003W
3	119575	120318	YCR004C
3	120946	122328	YCR005C
3	122530	123003	YCR006C
3	126011	126730	YCR007C
3	128470	130281	YCR008W
3	130745	131542	YCR009C
3	132273	133124	YCR010C
3	133724	136873	YCR011C
3	137746	138996	YCR012W
3	138402	139049	YCR013C
3	139185	140933	YCR014C
3	141217	142170	YCR015C
3	143634	144506	YCR016W
3	144773	147634	YCR017C
3	148238	148903	YCR018C
3	151608	151862	YCR018C-A
3	152837	153928	YCR019W
3	154012	154659	YCR020C
3	154830	155096	YCR020C-A
3	155320	155556	YCR020W-B
3	156109	157107	YCR021C
3	157421	157765	YCR022C
3	158538	160373	YCR023C
3	160744	162222	YCR024C
3	162599	162865	YCR024C-B
3	162945	163067	YCR024C-A
3	163446	163856	YCR025C
3	164111	166339	YCR026C
3	167370	167999	YCR027C
3	170886	172424	YCR028C
3	172950	173440	YCR028C-A
3	173826	176438	YCR030C
3	177500	178220	YCR031C
3	179520	186023	YCR032W
3	186489	190169	YCR033W
3	190592	191635	YCR034W
3	191834	193018	YCR035C
3	193297	194298	YCR036W
3	194414	197185	YCR037C
3	197621	199549	YCR038C
3	199293	199418	YCR038W-A
3	199546	200178	YCR039C
3	200442	200969	YCR040W
3	200911	201243	YCR041W
3	201174	205397	YCR042C
3	206261	206644	YCR043C
3	206877	207950	YCR044C
3	208135	209610	YCR045C
3	208751	209101	YCR045W-A
3	209914	210423	YCR046C
3	210718	211545	YCR047C
3	211301	211507	YCR047W-A
3	211871	212317	YCR049C
3	211929	213761	YCR048W
3	213464	213772	YCR050C
3	214071	214739	YCR051W
3	214994	216445	YCR052W
3	216697	218241	YCR053W
3	218376	220067	YCR054C
3	220457	223228	YCR057C
3	223454	224230	YCR059C
3	224399	224734	YCR060W
3	225563	227458	YCR061W
3	228095	228505	YCR064C
3	228318	228791	YCR063W
3	229310	231004	YCR065W
3	231500	232963	YCR066W
3	233125	236322	YCR067C
3	237214	238776	YCR068W
3	239055	240011	YCR069W
3	240103	240543	YCR071C
3	240805	242352	YCR072C
3	242588	246583	YCR073C
3	246963	247910	YCR073W-A
3	248033	248815	YCR075C
3	248975	249202	YCR075W-A
3	249293	250045	YCR076C
3	250238	252628	YCR077C
3	252845	254173	YCR079W
3	254371	258654	YCR081W
3	258415	258651	YCR081C-A
3	258883	259269	YCR082W
3	259578	259961	YCR083W
3	260311	262452	YCR084C
3	262916	263269	YCR085W
3	263392	263964	YCR086W
3	263976	264491	YCR087W
3	264006	264467	YCR087C-A
3	265068	266846	YCR088W
3	267434	272263	YCR089W
3	272315	272863	YCR090C
3	274404	276566	YCR091W
3	276764	279820	YCR092C
3	280117	286443	YCR093W
3	286762	287937	YCR094W
3	288170	289258	YCR095C
3	289639	289797	YCR095W-A
3	293179	293538	YCR096C
3	293835	294321	YCR097W
3	294439	294705	YCR097W-A
3	297049	298605	YCR098C
3	300832	301299	YCR099C
3	301271	302221	YCR100C
3	302482	303030	YCR101C
3	304361	305467	YCR102C
3	306735	306932	YCR102W-A
3	307801	308175	YCR104W
3	309070	310155	YCR105W
3	310958	313456	YCR106W
3	313890	314981	YCR107W
3	315997	316188	YCR108C
4	1802	2953	YDL248W
4	3762	3836	YDL247W-A
4	5985	7814	YDL247W
4	8683	9756	YDL246C
4	11657	13360	YDL245C
4	16204	17226	YDL244W
4	17577	18566	YDL243C
4	18959	19312	YDL242W
4	20635	21006	YDL241W
4	22471	22608	YDL240C-A
4	22823	25876	YDL240W
4	26403	28775	YDL239C
4	28985	30454	YDL238C
4	30657	31829	YDL237W
4	32296	33234	YDL236W
4	33415	33918	YDL235C
4	34237	36477	YDL234C
4	36797	38173	YDL233W
4	38487	38597	YDL232W
4	38867	42244	YDL231C
4	42700	43707	YDL230W
4	44065	45906	YDL229W
4	45277	45918	YDL228C
4	46271	48031	YDL227C
4	51115	52173	YDL226C
4	52445	54100	YDL225W
4	54397	56346	YDL224C
4	57265	60405	YDL223C
4	60872	61801	YDL222C
4	62011	62562	YDL221W
4	62244	65018	YDL220C
4	65242	65765	YDL219W
4	66493	67446	YDL218W
4	67983	68606	YDL217C
4	68997	70319	YDL216C
4	70640	73918	YDL215C
4	74446	76545	YDL214C
4	77289	77966	YDL213C
4	78426	79058	YDL212W
4	79294	80412	YDL211C
4	84270	85985	YDL210W
4	86207	87226	YDL209C
4	87512	87982	YDL208W
4	88248	89864	YDL207W
4	90176	92464	YDL206W
4	92762	93745	YDL205C
4	94605	95786	YDL204W
4	96082	97953	YDL203C
4	98475	99224	YDL202W
4	99561	100421	YDL201W
4	100501	101067	YDL200C
4	101290	103353	YDL199C
4	103649	104551	YDL198C
4	104917	106494	YDL197C
4	106741	107070	YDL196W
4	107208	111029	YDL195W
4	111580	114234	YDL194W
4	114672	115799	YDL193W
4	116321	116866	YDL192W
4	117664	118517	YDL191W
4	118707	121592	YDL190C
4	122216	123589	YDL189W
4	123865	124998	YDL188C
4	125509	125838	YDL187C
4	125616	126449	YDL186W
4	126608	126835	YDL185C-A
4	126787	130002	YDL185W
4	130407	130484	YDL184C
4	130871	131833	YDL183C
4	133437	134723	YDL182W
4	135179	135436	YDL181W
4	135896	137539	YDL180W
4	138291	139205	YDL179W
4	139522	141114	YDL178W
4	141209	141721	YDL177C
4	142097	144223	YDL176W
4	144484	145518	YDL175C
4	145826	147589	YDL174C
4	148191	149078	YDL173W
4	148607	149086	YDL172C
4	149203	155640	YDL171C
4	156318	157904	YDL170W
4	158064	158735	YDL169C
4	159604	160764	YDL168W
4	160995	163154	YDL167C
4	163449	164042	YDL166C
4	164290	164865	YDL165W
4	164987	167254	YDL164C
4	166956	167258	YDL163W
4	167359	167715	YDL162C
4	167714	169078	YDL161W
4	169366	169608	YDL160C-A
4	170410	171930	YDL160C
4	172182	172313	YDL159W-A
4	172481	174028	YDL159W
4	173056	173232	YDL159C-B
4	173866	174174	YDL158C
4	174232	174588	YDL157C
4	174918	176486	YDL156W
4	176773	178056	YDL155W
4	178334	181039	YDL154W
4	181186	183018	YDL153C
4	182822	183187	YDL152W
4	183318	183899	YDL151C
4	183343	184611	YDL150W
4	184925	187918	YDL149W
4	188154	190586	YDL148C
4	190924	192261	YDL147W
4	192750	194225	YDL146W
4	194571	198176	YDL145C
4	198662	199732	YDL144C
4	199996	201582	YDL143W
4	201719	202570	YDL142C
4	203039	205111	YDL141W
4	205360	210561	YDL140C
4	211375	212046	YDL139C
4	213351	215642	YDL138W
4	216529	217074	YDL137W
4	217600	218367	YDL136W
4	218680	219288	YDL135C
4	219662	220771	YDL134C
4	221724	221801	YDL133C-A
4	222427	223740	YDL133W
4	224304	226751	YDL132W
4	227393	228715	YDL131W
4	229171	229431	YDL130W-A
4	229906	230527	YDL130W
4	231024	231899	YDL129W
4	232652	233887	YDL128W
4	234927	235853	YDL127W
4	236157	238664	YDL126C
4	239019	239606	YDL125C
4	240259	241197	YDL124W
4	241418	241840	YDL123W
4	242552	244981	YDL122W
4	245133	245582	YDL121C
4	245923	246447	YDL120W
4	246689	247612	YDL119C
4	247302	247682	YDL118W
4	248581	251238	YDL117W
4	251566	253746	YDL116W
4	253995	255126	YDL115C
4	254935	255048	YDL114W-A
4	255604	256530	YDL114W
4	256633	258555	YDL113C
4	258915	263225	YDL112W
4	263313	264110	YDL111C
4	264512	264964	YDL110C
4	265258	267201	YDL109C
4	267698	268699	YDL108W
4	268921	269976	YDL107W
4	270222	271901	YDL106C
4	272389	273597	YDL105W
4	273653	274876	YDL104C
4	275148	276581	YDL103C
4	276872	280165	YDL102W
4	280307	281848	YDL101C
4	282112	283176	YDL100C
4	283419	284444	YDL099W
4	284581	285165	YDL098C
4	285391	286695	YDL097C
4	286998	287324	YDL096C
4	287059	289512	YDL095W
4	289572	290081	YDL094C
4	289909	292140	YDL093W
4	292781	293221	YDL092W
4	293392	294759	YDL091C
4	295034	296329	YDL090C
4	296820	298274	YDL089W
4	298417	300003	YDL088C
4	300214	300999	YDL087C
4	301413	302234	YDL086W
4	301655	302089	YDL086C-A
4	302464	302670	YDL085C-A
4	303211	304848	YDL085W
4	305237	306577	YDL084W
4	306926	307789	YDL083C
4	308424	309388	YDL082W
4	309802	310122	YDL081C
4	310642	312471	YDL080C
4	312951	314748	YDL079C
4	315357	316388	YDL078C
4	316971	320120	YDL077C
4	320668	321552	YDL076C
4	322226	322988	YDL075W
4	324047	326149	YDL074C
4	326613	329567	YDL073W
4	329836	330447	YDL072C
4	330666	331040	YDL071C
4	331024	332940	YDL070W
4	333121	333810	YDL069C
4	333500	333829	YDL068W
4	334217	334396	YDL067C
4	334835	336121	YDL066W
4	336249	337277	YDL065C
4	337487	338070	YDL064W
4	338272	340134	YDL063C
4	339857	340282	YDL062W
4	340628	340798	YDL061C
4	341619	343985	YDL060W
4	344237	344953	YDL059C
4	345665	351037	YDL058W
4	351434	352420	YDL057W
4	352877	355378	YDL056W
4	355674	356759	YDL055C
4	359825	361285	YDL054C
4	361699	362256	YDL053C
4	362672	363583	YDL052C
4	363952	364779	YDL051W
4	364446	364817	YDL050C
4	365068	365874	YDL049C
4	366739	368211	YDL048C
4	369771	370706	YDL047W
4	371240	371761	YDL046W
