2	301944	304703	EDS1
2	304930	305976	HMT1
2	306269	306955	PDX3
2	309081	310313	CSG2
2	310565	311452	SCO1
2	311898	314789	CHS2
2	315575	316510	ATP3
2	316968	317864	FIG1
2	318266	320275	FAT1
2	320416	321609	CST26
2	321876	323945	QDR3
2	324341	326059	TCM62
2	328173	330092	GIP1
2	330507	331511	ZTA1
2	331833	332360	FMP23
2	332831	333812	RPS11b
2	334386	336818	REB1
2	337183	338199	REG2
2	337988	338338	YBR051W
2	338720	339352	RFS1
2	339675	340751	YBR053C
2	343101	344135	YRO2
2	344602	347301	PRP6
2	347879	349384	YBR056W
2	351255	351455	YBR056W-A
2	351293	351451	YBR056C-B
2	352193	353293	MUM2
2	353672	356017	UBP14
2	356324	356566	UBP14-A
2	356861	360187	AKL1
2	360652	362514	ORC2
2	364787	365719	TRM7
2	365976	366600	YBR062C
2	366970	368184	YBR063C
2	367763	368191	YBR064W
2	368584	369678	ECM2
2	370037	370699	NRG2
2	372103	372735	TIP1
2	373861	375690	BAP2
2	376574	378433	TAT1
2	379221	379934	ALG14
2	380411	381046	YBR071W
2	382030	382674	HSP26
2	382860	383021	YBR072C-A
2	383112	385988	RDH54
2	386286	389216	PFF1
2	390227	391291	ECM8
2	391351	391617	YBR076C-A
2	391805	392293	SLM4
2	393123	394742	ECM33
2	395383	398277	RPG1
2	398614	400890	SEC18
2	401253	405251	SPT7
2	406628	407169	UBC4
2	409169	410629	TEC1
2	411054	413981	MIS1
2	414186	415261	RPL19a
2	415983	416906	AAC3
2	418907	419164	YBR085C-A
2	420201	423041	IST2
2	423765	424829	RFC5
2	424990	425766	POL30
2	425183	425782	YBR089W
2	426190	426489	NHP6b
2	426333	427058	YBR090C
2	427155	427484	TIM12
2	427698	429101	PHO3
2	429548	430951	PHO5
2	432036	434297	PBY1
2	434406	435698	RXT2
2	436021	436713	YBR096W
2	436951	441315	VPS15
2	441515	443590	MMS4
2	442924	443307	YBR099C
2	443821	444693	FES1
2	445062	447323	EXO84
2	447709	449316	SIF2
2	449320	449463	YBR103C-A
2	449667	450656	YMC2
2	450881	451969	VID24
2	452658	453224	PHO88
2	453793	454530	IML3
2	454822	457665	AIM3
2	457919	458362	CMD1
2	458608	458832	YBR109W-A
2	458872	460221	ALG1
2	461178	461873	YSA1
2	462139	462579	SUS1
2	462870	465770	CYC8
2	465566	466048	YBR113W
2	467248	469620	RAD16
2	469748	473926	LYS2
2	474199	474726	YBR116C
2	474392	476437	TKL2
2	477671	479047	TEF2
2	479338	480323	MUD1
2	480435	480923	CBP6
2	481364	483367	GRS1
2	482326	482484	GRS1-A
2	483970	484503	MRPL36
2	484742	486691	TFC1
2	486507	486866	YBR124W
2	487199	488380	PTC4
2	488905	490392	TPS1
2	490850	491056	MEO1
2	490927	491070	YBR126W-B
2	491269	492822	VMA2
2	493081	494115	ATG14
2	494353	495339	OPY1
2	495592	496869	SHE3
2	497163	499277	CCZ1
2	497650	497739	YBR131C-A
2	499652	501442	AGP2
2	501804	504287	HSL7
2	504243	504644	YBR134W
2	504854	505306	CKS1
2	505668	512774	MEC1
2	513044	513583	YBR137W
2	513762	515336	YBR138C
2	515664	517190	YBR139W
2	517350	526628	IRA1
2	527025	528038	BMT2
2	527167	527262	YBR141W-A
2	528317	530638	MAK5
2	530869	532182	SUP45
2	533235	533549	YBR144C
2	533762	534817	ADH5
2	535260	536096	MRPS9
2	536575	537465	RTC2
2	537876	539705	YSW1
2	539987	541021	ARA1
2	541209	544493	TBS1
2	545028	545978	APD1
2	546376	547251	SPP381
2	547460	548194	RIB7
2	548362	549009	RPB5
2	549771	550928	CNS1
2	551104	553200	SLI15
2	553543	554310	ICS2
2	556549	558198	AMN1
2	558685	559728	IFA38
2	560078	560974	CDC28
2	561634	562764	CSH1
2	563203	564570	TOS1
2	565231	565428	YSY6
2	565723	567480	EXO5
2	567875	568426	ARL1
2	568852	569685	UBS1
2	569842	571200	TYR1
2	571468	571890	POP7
2	572371	573612	PEX32
2	573915	575996	SSE2
2	576344	578086	NPL4
2	578364	578984	SEC66
2	579150	581372	SMY2
2	581726	582172	UMP1
2	582338	582652	YBR174C
2	582408	583355	SWD3
2	583720	584658	ECM31
2	584807	586162	EHT1
2	586071	586445	YBR178W
2	586547	589114	FZO1
2	589741	591459	DTR1
2	591712	592774	RPS6b
2	593506	594864	SMP1
2	595361	595555	SMP1-A
2	596115	597065	YPC1
2	597363	598934	YBR184W
2	599123	599959	MBA1
2	600553	602360	PCH2
2	602634	603476	GDT1
2	603685	604107	NTC20
2	604508	605508	RPS9b
2	605966	606277	YBR190W
2	606270	607140	RPL21a
2	607149	607223	RPL21a-A
2	607652	608785	RIM2
2	609082	609753	MED8
2	610038	610409	AIM4
2	610614	611882	MSI1
2	612236	613900	PGI1
2	614024	614173	PGI1-A
2	614526	614630	PGI1-B
2	615203	615856	YBR197C
2	616127	618523	TAF5
2	618909	620303	KTR4
2	620872	622527	BEM1
2	622983	623147	BEM1-A
2	623576	624211	DER1
2	624493	624696	YBR201C-A
2	625772	628309	MCM7
2	629168	631942	COS111
2	632254	633381	LDH1
2	633622	634836	KTR3
2	634601	634924	YBR206W
2	635146	636543	FTH1
2	636703	642210	DUR1,2
2	642583	642900	YBR209W
2	645550	645978	ERV15
2	646158	647132	AME1
2	647886	649904	NGR1
2	650368	651192	MET8
2	651415	652998	SDS24
2	653356	655317	HPC2
2	655576	657600	YBP1
2	657832	658392	ATG12
2	658707	662249	PYC2
2	662499	663303	YBR219C
2	662995	664677	YBR220C
2	665153	666253	PDB1
2	666538	666642	YBR221W-A
2	666720	668351	PCS60
2	668663	670297	TDP1
2	668721	668840	YBR223W-A
2	670125	670640	YBR224W
2	670627	673329	YBR225W
2	673155	673565	YBR226C
2	673572	675134	MCX1
2	675313	676227	SLX1
2	676357	679221	ROT2
2	679549	680050	OM14
2	680362	680562	YBR230W-A
2	682179	683090	SWC5
2	683373	683732	YBR232C
2	683428	684669	PBP2
2	684977	685261	PBP2-A
2	685438	686592	ARC40
2	686901	690263	VHC1
2	690383	691693	ABD1
2	691969	694518	PRP5
2	695107	697302	YBR238C
2	698354	699943	ERT1
2	700490	701842	THI2
2	702589	704055	YBR241C
2	704670	705386	YBR242W
2	705447	706793	ALG7
2	707528	708016	GPX2
2	708150	711539	ISW1
2	711591	712754	RRT2
2	713004	714455	ENP1
2	714807	716465	HIS7
2	716882	717994	ARO4
2	719033	720604	SPO23
2	721390	722313	MRPS5
2	722611	723054	DUT1
2	723270	723635	SRB6
2	723736	724263	TRS20
2	724456	726540	MTC4
2	726618	727074	RCF3
2	727386	728102	RIB5
2	728885	729724	POP4
2	729734	730162	SHG1
2	730387	732453	YBR259W
2	732639	734639	RGD1
2	734832	735530	TAE1
2	735720	736040	MIC12
2	736264	737736	SHM1
2	737770	738369	YPT10
2	738582	739544	TSC10
2	739841	741022	REI1
2	739936	740388	YBR266C
2	741299	741616	MRPL37
2	742160	742576	SDH8
2	742761	744398	BIT2
2	744852	746111	EFM2
2	746361	747803	HSM3
2	748061	749371	UBX7
2	749594	751177	CHK1
2	751356	757106	RIF1
2	757620	760043	PPS1
2	760215	760616	YBR277C
2	760294	760899	DPB3
2	761257	762594	PAF1
2	762784	764697	SAF1
2	764970	767606	DUG2
2	768240	768680	MRPL27
2	768943	770415	SSH1
2	771239	773632	YBR284W
2	773922	774356	YBR285W
2	774700	776313	APE3
2	776571	777854	YBR287W
2	778012	779463	APM3
2	779667	782384	SNF5
2	782591	783556	BSD2
2	783673	784572	CTP1
2	784702	785073	YBR292C
2	787006	788430	VBA2
2	789235	791814	SUL1
2	792849	796499	PCA1
2	796798	798522	PHO89
2	800123	800242	PHO89-A
2	800523	801929	MAL33
2	802631	804475	MAL31
2	805035	805256	MAL31-A
2	805351	807105	MAL32
2	808600	809097	YBR300C
2	809057	809419	PAU24
2	810340	811479	COS2
3	1392	2135	YCL076W
3	2126	2566	YCL075W
3	2824	3750	YCL074W
3	6479	8326	GEX1
3	9706	11082	VBA3
3	11503	12285	YCL068C
3	12386	13018	HMLALPHA2
3	13282	13809	HMLALPHA1
3	13751	14119	YCL065W
3	15798	16880	CHA1
3	17290	18561	VAC17
3	18816	22106	MRC1
3	22429	23379	KRR1
3	23523	23981	FYV5
3	23584	23925	ADF1
3	24032	24325	MIC10
3	24768	26906	PRD1
3	26925	27359	PEX34
3	27929	28936	KAR4
3	30910	30996	RDT1
3	31449	33974	SPB1
3	34143	35393	PBN1
3	35865	37616	LRE1
3	37836	38801	APA1
3	39786	40724	YCL049C
3	41488	41727	SPS22-A
3	42165	43556	SPS22
3	43661	44437	POF1
3	44623	46905	EMC1
3	46640	46963	YCL046W
3	47111	48364	MGR1
3	48653	50221	PDI1
3	50133	50627	YCL041C
3	50584	50943	YCL042W
3	50838	52340	GLK1
3	52645	54882	GID7
3	54941	56527	ATG22
3	57374	58678	SRO9
3	59026	60726	GFD2
3	60841	61173	GRX1
3	61658	62722	LSB5
3	62776	63282	MXR2
3	63441	64481	STE50
3	64675	65568	RRP7
3	65934	68333	HIS4
3	68599	69921	BIK1
3	70150	71367	RNQ1
3	71803	73341	FUS1
3	73405	73986	HBN1
3	74704	75285	FRM2
3	76018	77919	AGP1
3	78949	79296	YCL023C
3	79162	82275	KCC4
3	81570	82085	YCL022C
3	83620	83997	YCL021W-A
3	85102	90415	YCL019W
3	85102	86418	YCL020W
3	91324	92418	LEU2
3	92777	94270	NFS1
3	94621	95763	DCC1
3	96281	101191	BUD3
3	101317	101788	YCL012C
3	102075	103358	GBP2
3	103571	104350	SGF29
3	104619	105548	ILV6
3	105696	106853	STP22
3	106974	107366	CWH36
3	107023	107417	VMA9
3	108021	108791	LDB16
3	109105	110670	PGS1
3	110808	111675	YCL002C
3	111916	112482	RER1
3	113080	113541	RER1-A
3	113770	114024	RER1-B
3	115685	115999	YCR001W
3	117380	118348	CDC10
3	118620	119171	MRPL32
3	119575	120318	YCP4
3	120946	122328	CIT2
3	122530	123003	YCR006C
3	126011	126730	YCR007C
3	128470	130281	SAT4
3	130745	131542	RVS161
3	132273	133124	ADY2
3	133724	136873	ADP1
3	137746	138996	PGK1
3	138402	139049	YCR013C
3	139185	140933	POL4
3	141217	142170	CTO1
3	143634	144506	YCR016W
3	144773	147634	CWH43
3	148238	148903	SRD1
3	151608	151862	SRD1-A
3	152837	153928	MAK32
3	154012	154659	PET18
3	154830	155096	PET18-A
3	155320	155556	HTL1
3	156109	157107	HSP30
3	157421	157765	YCR022C
3	158538	160373	YCR023C
3	160744	162222	SLM5
3	162599	162865	SLM5-B
3	162945	163067	SLM5-A
3	163446	163856	YCR025C
3	164111	166339	NPP1
3	167370	167999	RHB1
3	170886	172424	FEN2
3	172950	173440	FEN2-A
3	173826	176438	SYP1
3	177500	178220	RPS14a
3	179520	186023	BPH1
3	186489	190169	SNT1
3	190592	191635	ELO2
3	191834	193018	RRP43
3	193297	194298	RBK1
3	194414	197185	PHO87
3	197621	199549	BUD5
3	199293	199418	YCR038W-A
3	199546	200178	MATALPHA2
3	200442	200969	MATALPHA1
3	200911	201243	YCR041W
3	201174	205397	TAF2
3	206261	206644	YCR043C
3	206877	207950	PER1
3	208135	209610	RRT12
3	208751	209101	YCR045W-A
3	209914	210423	IMG1
3	210718	211545	BUD23
3	211301	211507	YCR047W-A
3	211871	212317	YCR049C
3	211929	213761	ARE1
3	213464	213772	YCR050C
3	214071	214739	YCR051W
3	214994	216445	RSC6
3	216697	218241	THR4
3	218376	220067	CTR86
3	220457	223228	PWP2
3	223454	224230	YIH1
3	224399	224734	TAH1
3	225563	227458	YCR061W
3	228095	228505	YCR064C
3	228318	228791	BUD31
3	229310	231004	HCM1
3	231500	232963	RAD18
3	233125	236322	SED4
3	237214	238776	ATG15
3	239055	240011	CPR4
3	240103	240543	IMG2
3	240805	242352	RSA4
3	242588	246583	SSK22
3	246963	247910	SOL2
3	248033	248815	ERS1
3	248975	249202	EGO2
3	249293	250045	FUB1
3	250238	252628	PAT1
3	252845	254173	PTC6
3	254371	258654	SRB8
3	258415	258651	YCR081C-A
3	258883	259269	AHC2
3	259578	259961	TRX3
3	260311	262452	TUP1
3	262916	263269	YCR085W
3	263392	263964	CSM1
3	263976	264491	YCR087W
3	264006	264467	YCR087C-A
3	265068	266846	ABP1
3	267434	272263	FIG2
3	272315	272863	YCR090C
3	274404	276566	KIN82
3	276764	279820	MSH3
3	280117	286443	CDC39
3	286762	287937	CDC50
3	288170	289258	OCA4
3	289639	289797	YCR095W-A
3	293179	293538	HMRA2
3	293835	294321	HMRA1
3	294439	294705	HMRA1-A
3	297049	298605	GIT1
3	300832	301299	YCR099C
3	301271	302221	YCR100C
3	302482	303030	YCR101C
3	304361	305467	YCR102C
3	306735	306932	YCR102W-A
3	307801	308175	PAU3
3	309070	310155	ADH7
3	310958	313456	RDS1
3	313890	314981	AAD3
3	315997	316188	YCR108C
4	1802	2953	COS7
4	3762	3836	MPH2-A
4	5985	7814	MPH2
4	8683	9756	SOR2
4	11657	13360	HXT15
4	16204	17226	THI13
4	17577	18566	AAD4
4	18959	19312	YDL242W
4	20635	21006	YDL241W
4	22471	22608	YDL240C-A
4	22823	25876	LRG1
4	26403	28775	ADY3
4	28985	30454	GUD1
4	30657	31829	AIM6
4	32296	33234	PHO13
4	33415	33918	YPD1
4	34237	36477	GYP7
4	36797	38173	MFG1
4	38487	38597	OST4
4	38867	42244	BRE4
4	42700	43707	PTP1
4	44065	45906	SSB1
4	45277	45918	YDL228C
4	46271	48031	Ho
4	51115	52173	GCS1
4	52445	54100	SHS1
4	54397	56346	WHI4
4	57265	60405	HBT1
4	60872	61801	FMP45
4	62011	62562	YDL221W
4	62244	65018	CDC13
4	65242	65765	DTD1
4	66493	67446	YDL218W
4	67983	68606	TIM22
4	68997	70319	RRI1
4	70640	73918	GDH2
4	74446	76545	PRR2
4	77289	77966	NOP6
4	78426	79058	SHR3
4	79294	80412	YDL211C
4	84270	85985	UGA4
4	86207	87226	CWC2
4	87512	87982	NHP2
4	88248	89864	GLE1
4	90176	92464	YDL206W
4	92762	93745	HEM3
4	94605	95786	RTN2
4	96082	97953	ACK1
4	98475	99224	MRPL11
4	99561	100421	TRM8
4	100501	101067	MGT1
4	101290	103353	YDL199C
4	103649	104551	GGC1
4	104917	106494	ASF2
4	106741	107070	YDL196W
4	107208	111029	SEC31
4	111580	114234	SNF3
4	114672	115799	NUS1
4	116321	116866	ARF1
4	117664	118517	RPL35a
4	118707	121592	UFD2
4	122216	123589	RBS1
4	123865	124998	PPH22
4	125509	125838	YDL187C
4	125616	126449	YDL186W
4	126608	126835	YDL185C-A
4	126787	130002	VMA1
4	130407	130484	RPL41a
4	130871	131833	YDL183C
4	133437	134723	LYS20
4	135179	135436	INH1
4	135896	137539	YDL180W
4	138291	139205	PCL9
4	139522	141114	DLD2
4	141209	141721	YDL177C
4	142097	144223	YDL176W
4	144484	145518	AIR2
4	145826	147589	DLD1
4	148191	149078	PAR32
4	148607	149086	YDL172C
4	149203	155640	GLT1
4	156318	157904	UGA3
4	158064	158735	UGX2
4	159604	160764	SFA1
4	160995	163154	NRP1
4	163449	164042	FAP7
4	164290	164865	CDC36
4	164987	167254	CDC9
4	166956	167258	YDL163W
4	167359	167715	YDL162C
4	167714	169078	ENT1
4	169366	169608	MHF2
4	170410	171930	DHH1
4	172182	172313	STE7-A
4	172481	174028	STE7
4	173056	173232	YDL159C-B
4	173866	174174	YDL158C
4	174232	174588	YDL157C
4	174918	176486	CMR1
4	176773	178056	CLB3
4	178334	181039	MSH5
4	181186	183018	SAS10
4	182822	183187	YDL152W
4	183318	183899	BUD30
4	183343	184611	RPC53
4	184925	187918	ATG9
4	188154	190586	NOP14
4	190924	192261	RPN5
4	192750	194225	LDB17
4	194571	198176	COP1
4	198662	199732	YDL144C
4	199996	201582	CCT4
4	201719	202570	CRD1
4	203039	205111	BPL1
4	205360	210561	RPO21
4	211375	212046	SCM3
4	213351	215642	RGT2
4	216529	217074	ARF2
4	217600	218367	RPL35b
4	218680	219288	RDI1
4	219662	220771	PPH21
4	221724	221801	RPL41b
4	222427	223740	SRF1
4	224304	226751	CDC53
4	227393	228715	LYS21
4	229171	229431	STF1
4	229906	230527	RPP1b
4	231024	231899	YDL129W
4	232652	233887	VCX1
4	234927	235853	PCL2
4	236157	238664	CDC48
4	239019	239606	HNT1
4	240259	241197	YDL124W
4	241418	241840	SNA4
4	242552	244981	UBP1
4	245133	245582	YDL121C
4	245923	246447	YFH1
4	246689	247612	HEM25
4	247302	247682	YDL118W
4	248581	251238	CYK3
4	251566	253746	NUP84
4	253995	255126	IWR1
4	254935	255048	YDL114W-A
4	255604	256530	YDL114W
4	256633	258555	ATG20
4	258915	263225	TRM3
4	263313	264110	RRP42
4	264512	264964	TMA17
4	265258	267201	YDL109C
4	267698	268699	KIN28
4	268921	269976	MSS2
4	270222	271901	PHO2
4	272389	273597	NSE4
4	273653	274876	QRI7
4	275148	276581	QRI1
4	276872	280165	POL3
4	280307	281848	DUN1
4	282112	283176	GET3
4	283419	284444	BUG1
4	284581	285165	SNU23
4	285391	286695	RPN6
4	286998	287324	YDL096C
4	287059	289512	PMT1
4	289572	290081	YDL094C
4	289909	292140	PMT5
4	292781	293221	SRP14
4	293392	294759	UBX3
4	295034	296329	RAM1
4	296820	298274	NUR1
4	298417	300003	ASM4
4	300214	300999	LUC7
4	301413	302234	YDL086W
4	301655	302089	YDL086C-A
4	302464	302670	YDL085C-A
4	303211	304848	NDE2
4	305237	306577	SUB2
4	306926	307789	RPS16b
4	308424	309388	RPL13a
4	309802	310122	RPP1a
4	310642	312471	THI3
4	312951	314748	MRK1
4	315357	316388	MDH3
4	316971	320120	VAM6
4	320668	321552	RXT3
4	322226	322988	RPL31a
4	324047	326149	BRE1
4	326613	329567	AHK1
4	329836	330447	YET3
4	330666	331040	YDL071C
4	331024	332940	BDF2
4	333121	333810	CBS1
4	333500	333829	YDL068W
4	334217	334396	COX9
4	334835	336121	IDP1
4	336249	337277	PEX19
4	337487	338070	UBC9
4	338272	340134	SYO1
4	339857	340282	YDL062W
4	340628	340798	RPS29b
4	341619	343985	TSR1
4	344237	344953	RAD59
4	345665	351037	USO1
4	351434	352420	YDL057W
4	352877	355378	MBP1
4	355674	356759	PSA1
4	359825	361285	MCH1
4	361699	362256	PBP4
4	362672	363583	SLC1
4	363952	364779	LHP1
4	364446	364817	YDL050C
4	365068	365874	KNH1
4	366739	368211	STP4
4	369771	370706	SIT4
4	371240	371761	NPC2
4	372248	372535	MRP10
4	372688	373608	FAD1
4	373967	375289	MTF2
4	375680	376480	PRP11
4	376757	378445	SIR2
4	378102	378455	YDL041W
4	378874	381438	NAT1
4	381985	384081	PRM7
4	384601	385587	BSC1
4	387513	388901	PUS9
4	389172	392057	GPR1
4	391783	392127	YDL034W
4	392659	393912	SLM3
4	393690	394001	YDL032W
4	394217	397204	DBP10
4	397537	399129	PRP9
4	399340	400638	ARP2
4	400997	403291	MPS1
4	403695	404957	MRX9
4	404749	405060	YDL026W
4	405344	407206	RTK1
4	405410	405514	YDL025W-A
4	408451	409857	DIA3
4	409808	410056	YDL022C-A
4	411761	412081	YDL023C
4	411825	413000	GPD1
4	413953	414888	GPM2
4	415113	416708	RPN4
4	417663	421514	OSH2
4	422833	423510	ERP3
4	424209	425732	CDC7
4	425570	425872	YDL016C
4	426002	426934	TSC13
4	427364	428347	NOP1
4	429067	430926	SLX5
4	431108	431517	YDL012C
4	432308	432631	YDL011C
4	432330	433025	GRX6
4	432925	433248	YDL009C
4	433497	433994	APC11
4	436567	436824	YDL007C-A
4	438047	439360	RPT2
4	439909	440754	PTC1
4	441014	442309	MED2
4	443029	443511	ATP16
4	444683	446383	MCD1
4	446967	447578	NHP10
4	447984	449276	RMD1
4	450220	452475	NTH1
4	453045	453650	YRB1
4	454122	454754	RCR2
4	454782	454904	RCR2-A
4	455201	456583	RAD57
4	456836	458103	MAF1
4	458542	461247	SOK1
4	461842	462516	TRP1
4	462252	462602	YDR008C
4	463434	464996	GAL3
4	465051	465383	YDR010C
4	465919	470424	SNQ2
4	471853	472941	RPL4b
4	473157	473783	PSF1
